Generation,Normal Average,Memetic Average
408,1018.73,1024
409,1018.73,1024
410,1018.73,1024
411,1018.73,1024
412,1018.73,1024
413,1018.73,1024
414,1018.88,1024
415,1018.88,1024
416,1018.88,1024
417,1018.88,1024
418,1018.88,1024
419,1018.88,1024
420,1018.88,1024
421,1018.88,1024
422,1018.88,1024
423,1018.88,1024
424,1018.88,1024
425,1018.88,1024
426,1018.88,1024
427,1018.88,1024
428,1018.88,1024
429,1018.88,1024
430,1018.92,1024
431,1018.92,1024
432,1018.92,1024
433,1018.92,1024
434,1018.92,1024
435,1018.92,1024
436,1018.92,1024
437,1018.92,1024
438,1018.92,1024
439,1018.92,1024
440,1018.92,1024
441,1018.92,1024
442,1018.92,1024
443,1018.92,1024
444,1018.92,1024
445,1018.92,1024
446,1018.92,1024
447,1018.92,1024
448,1018.92,1024
449,1018.92,1024
450,1019.08,1024
451,1019.08,1024
452,1019.08,1024
453,1019.08,1024
454,1019.08,1024
455,1019.08,1024
456,1019.08,1024
457,1019.08,1024
458,1019.08,1024
459,1019.08,1024
460,1019.08,1024
461,1019.08,1024
462,1019.08,1024
463,1019.08,1024
464,1019.08,1024
465,1019.08,1024
466,1019.08,1024
467,1019.08,1024
468,1019.08,1024
469,1019.08,1024
470,1019.08,1024
471,1019.08,1024
472,1019.08,1024
473,1019.08,1024
474,1019.08,1024
475,1019.08,1024
476,1019.17,1024
477,1019.17,1024
478,1019.17,1024
479,1019.17,1024
480,1019.17,1024
481,1019.17,1024
482,1019.17,1024
483,1019.17,1024
484,1019.17,1024
485,1019.45,1024
486,1019.45,1024
487,1019.45,1024
488,1019.45,1024
489,1019.45,1024
490,1019.45,1024
491,1019.45,1024
492,1019.45,1024
493,1019.45,1024
494,1019.45,1024
495,1019.45,1024
496,1019.45,1024
497,1019.45,1024
498,1019.45,1024
499,1019.45,1024
